,Release Group,Worldwide,Domestic,Foreign,Year
4884,Bless the Child,40443010.0,29381494.0,11061516.0,2000
4885,The Art of War,40400425.0,30208599.0,10191826.0,2000
4886,Dancer in the Dark,40031879.0,4184036.0,35847843.0,2000
4887,The Legend of Bagger Vance,39459427.0,30919168.0,8540259.0,2000
4888,Urban Legends: Final Cut,38574362.0,21468807.0,17105555.0,2000
4889,The Original Kings of Comedy,38182790.0,38182790.0,0.0,2000
4890,Titan A.E.,36754634.0,22753426.0,14001208.0,2000
4891,Return to Me,36609995.0,32722798.0,3887197.0,2000
4892,My Dog Skip,35547761.0,34134641.0,1413120.0,2000
4893,The Adventures of Rocky & Bullwinkle,35134820.0,26005820.0,9129000.0,2000
4894,American Psycho,34266564.0,15070285.0,19196279.0,2000
4895,Dungeons & Dragons,33978694.0,15391970.0,18586724.0,2000
4896,Red Planet,33463969.0,17480890.0,15983079.0,2000
4897,Wonder Boys,33426588.0,19393557.0,14033031.0,2000
4898,Reindeer Games,32168970.0,23368995.0,8799975.0,2000
4899,Lost Souls,31355910.0,16815253.0,14540657.0,2000
4900,Small Time Crooks,29934477.0,17266359.0,12668118.0,2000
4901,Battlefield Earth,29725663.0,21471685.0,8253978.0,2000
4902,Nurse Betty,29360400.0,25170054.0,4190346.0,2000
4903,Boiler Room,28780255.0,16970581.0,11809674.0,2000
4904,The Little Vampire,27965865.0,13572400.0,14393465.0,2000
4905,Love & Basketball,27728118.0,27459615.0,268503.0,2000
4906,Cirque du Soleil: Journey of Man,27538359.0,15627434.0,11910925.0,2000
4907,Center Stage,26385941.0,17200925.0,9185016.0,2000
4908,Saving Grace,26330482.0,12178602.0,14151880.0,2000
4909,Boys and Girls,25850615.0,21799652.0,4050963.0,2000
4910,Down to You,24419914.0,20069008.0,4350906.0,2000
4911,The Next Best Thing,24362772.0,14990582.0,9372190.0,2000
4912,Dr. T & the Women,22844291.0,13113041.0,9731250.0,2000
4913,The Contender,22361811.0,17872723.0,4489088.0,2000
4914,Michael Jordan to the Max,21268532.0,18650521.0,2618011.0,2000
4915,Best in Show,20789556.0,18715392.0,2074164.0,2000
4916,Thomas and the Magic Railroad,19748009.0,15933506.0,3814503.0,2000
4917,Get Carter,19412993.0,14967182.0,4445811.0,2000
4918,The Ninth Gate,18661336.0,18661336.0,0.0,2000
4919,Loser,18404706.0,15618626.0,2786080.0,2000
4920,All the Pretty Horses,18133495.0,15540353.0,2593142.0,2000
4921,Quills,17989227.0,7065332.0,10923895.0,2000
4922,CyberWorld,16653900.0,11253900.0,5400000.0,2000
4923,Digimon: The Movie,16643191.0,9631153.0,7012038.0,2000
4924,The Dish,16575074.0,2552992.0,14022082.0,2000
4925,Italian for Beginners,16349568.0,4544753.0,11804815.0,2000
4926,Drowning Mona,15906764.0,15506764.0,400000.0,2000
4927,Highlander: Endgame,15843608.0,12811858.0,3031750.0,2000
4928,Bait,15471969.0,15325127.0,146842.0,2000
4929,Supernova,14828081.0,14230455.0,597626.0,2000
4930,Malena,14493284.0,3448233.0,11045051.0,2000
4931,I Dreamed of Africa,14400327.0,6651522.0,7748805.0,2000
4932,What Planet Are You From?,14145677.0,6291602.0,7854075.0,2000
4933,The Ladies Man,13743212.0,13616610.0,126602.0,2000
4934,Solarmax,13400161.0,13400161.0,0.0,2000
4935,The Crew,13105853.0,13023075.0,82778.0,2000
4936,The Way of the Gun,13069740.0,6055661.0,7014079.0,2000
4937,In the Mood for Love,12854953.0,2738980.0,10115973.0,2000
4938,Gossip,12591270.0,5108820.0,7482450.0,2000
4939,Ready to Rumble,12452362.0,12394327.0,58035.0,2000
4940,Drunken Master II,11555430.0,11555430.0,0.0,2000
4941,You Can Count on Me,11242521.0,9416804.0,1825717.0,2000
4942,Shadow of the Vampire,11155214.0,8293784.0,2861430.0,2000
4943,Lucky Numbers,10890222.0,10042516.0,847706.0,2000
4944,Here on Earth,10873148.0,10522168.0,350980.0,2000
4945,Pollock,10558970.0,8598593.0,1960377.0,2000
4946,Anatomy,10501958.0,9660.0,10492298.0,2000
4947,The Virgin Suicides,10409377.0,4906229.0,5503148.0,2000
4948,Woman on Top,10194274.0,5020111.0,5174163.0,2000
4949,Godzilla 2000,10037390.0,10037390.0,0.0,2000
4950,Whatever It Takes,9902115.0,8745680.0,1156435.0,2000
4951,3 Strikes,9832166.0,9832166.0,0.0,2000
